episode,timestamp,eps,alphaCap,total_reward,win,steps,episode_duration_s,q_max,q_mean
180,2026-05-16T03:16:28.098,0.791000,0.000500,-1.600000,0,1,3.074,1.489268,-0.012258
181,2026-05-16T03:16:31.496,0.790950,0.000500,-2.000000,0,1,3.337,1.489268,-0.012258
182,2026-05-16T03:16:34.550,0.790900,0.000500,-2.000000,0,1,2.996,1.489268,-0.012258
183,2026-05-16T03:16:37.531,0.790850,0.000500,-1.600000,0,1,2.915,1.489268,-0.012258
184,2026-05-16T03:16:40.673,0.790800,0.000500,-2.000000,0,1,3.083,1.489268,-0.012258
185,2026-05-16T03:16:43.834,0.790750,0.000500,-1.600000,0,1,3.094,1.489268,-0.012258
186,2026-05-16T03:16:46.885,0.790700,0.000500,-1.500000,0,1,2.964,1.489268,-0.012258
187,2026-05-16T03:16:50.053,0.790650,0.000500,-1.500000,0,1,3.097,1.489268,-0.012258
188,2026-05-16T03:16:53.320,0.790600,0.000500,-2.000000,0,1,3.194,1.489268,-0.012258
189,2026-05-16T03:16:56.587,0.790550,0.000500,-2.000000,0,1,3.196,1.489268,-0.012258
190,2026-05-16T03:16:59.728,0.790500,0.000500,-1.600000,0,1,3.068,1.489268,-0.012258
191,2026-05-16T03:17:02.929,0.790450,0.000500,-2.000000,0,1,3.133,1.489268,-0.012258
192,2026-05-16T03:17:05.911,0.790400,0.000500,-1.600000,0,1,2.911,1.489268,-0.012258
193,2026-05-16T03:17:09.154,0.790350,0.000500,-1.600000,0,1,3.162,1.489268,-0.012258
194,2026-05-16T03:17:12.329,0.790300,0.000500,-1.600000,0,1,3.105,1.489268,-0.012258
195,2026-05-16T03:17:15.340,0.790250,0.000500,-1.500000,0,1,2.949,1.489268,-0.012258
196,2026-05-16T03:17:18.305,0.790200,0.000500,-1.600000,0,1,2.894,1.489268,-0.012258
197,2026-05-16T03:17:21.321,0.790150,0.000500,-1.600000,0,1,2.950,1.489268,-0.012258
198,2026-05-16T03:17:24.521,0.790100,0.000500,-1.600000,0,1,3.145,1.489268,-0.012258
199,2026-05-16T03:17:27.683,0.790050,0.000500,-2.000000,0,1,3.102,1.489268,-0.012258
200,2026-05-16T03:17:30.784,0.790000,0.000500,-1.600000,0,1,3.016,1.489268,-0.012258
201,2026-05-16T03:17:34.067,0.789950,0.000500,-1.600000,0,1,3.211,1.489268,-0.012258
202,2026-05-16T03:17:37.219,0.789900,0.000500,-1.600000,0,1,3.090,1.489268,-0.012258
203,2026-05-16T03:17:40.497,0.789850,0.000500,-1.600000,0,1,3.197,1.489268,-0.012258
204,2026-05-16T03:17:43.854,0.789800,0.000500,-1.600000,0,1,3.290,1.489268,-0.012258
205,2026-05-16T03:17:46.831,0.789750,0.000500,-1.500000,0,1,2.915,1.489268,-0.012258
206,2026-05-16T03:17:49.992,0.789700,0.000500,-1.500000,0,1,3.097,1.489268,-0.012258
207,2026-05-16T03:17:53.179,0.789650,0.000500,-1.600000,0,1,3.130,1.489268,-0.012258
208,2026-05-16T03:17:56.325,0.789600,0.000500,-1.600000,0,1,3.087,1.489268,-0.012258
209,2026-05-16T03:17:59.562,0.789550,0.000500,-1.600000,0,1,3.165,1.489268,-0.012258
210,2026-05-16T03:18:02.722,0.789500,0.000500,-2.000000,0,1,3.095,1.489268,-0.012258
211,2026-05-16T03:18:05.842,0.789450,0.000500,-1.600000,0,1,3.063,1.489268,-0.012258
212,2026-05-16T03:18:09.052,0.789400,0.000500,-2.000000,0,1,3.122,1.489268,-0.012258
213,2026-05-16T03:18:12.356,0.789350,0.000500,-1.000000,0,1,3.221,1.489268,-0.012258
214,2026-05-16T03:18:15.615,0.789300,0.000500,-1.000000,0,1,3.197,1.489268,-0.012258
215,2026-05-16T03:18:18.800,0.789250,0.000500,-1.000000,0,1,3.120,1.489268,-0.012258
216,2026-05-16T03:18:22.005,0.789200,0.000500,-1.600000,0,1,3.143,1.489268,-0.012258
217,2026-05-16T03:18:25.167,0.789150,0.000500,-1.600000,0,1,3.098,1.489268,-0.012258
218,2026-05-16T03:18:28.437,0.789100,0.000500,-1.600000,0,1,3.206,1.489268,-0.012258
219,2026-05-16T03:18:31.446,0.789050,0.000500,-1.600000,0,1,2.925,1.489268,-0.012258
220,2026-05-16T03:18:34.667,0.789000,0.000500,-1.600000,0,1,3.161,1.489268,-0.012258
221,2026-05-16T03:18:37.864,0.788950,0.000500,-1.600000,0,1,3.137,1.489268,-0.012258
222,2026-05-16T03:18:41.016,0.788900,0.000500,-1.600000,0,1,3.094,1.489268,-0.012258
223,2026-05-16T03:18:44.202,0.788850,0.000499,-1.600000,0,1,3.123,1.489268,-0.012258
224,2026-05-16T03:18:47.377,0.788800,0.000499,-1.600000,0,1,3.088,1.489268,-0.012258
225,2026-05-16T03:18:50.512,0.788750,0.000499,-1.600000,0,1,3.076,1.489268,-0.012258
226,2026-05-16T03:18:53.632,0.788700,0.000499,-1.600000,0,1,3.062,1.489268,-0.012258
227,2026-05-16T03:18:56.929,0.788650,0.000499,-2.000000,0,1,3.241,1.489268,-0.012258
228,2026-05-16T03:19:00.318,0.788600,0.000499,-2.000000,0,1,3.330,1.489268,-0.012258
229,2026-05-16T03:19:03.585,0.788550,0.000499,-1.600000,0,1,3.192,1.489268,-0.012258
230,2026-05-16T03:19:06.738,0.788500,0.000499,-2.000000,0,1,3.094,1.489268,-0.012258
231,2026-05-16T03:19:09.981,0.788450,0.000499,-1.600000,0,1,3.182,1.489268,-0.012258
232,2026-05-16T03:19:13.136,0.788400,0.000499,-1.600000,0,1,3.094,1.489268,-0.012258
233,2026-05-16T03:19:16.281,0.788350,0.000499,-2.000000,0,1,3.092,1.489268,-0.012258
234,2026-05-16T03:19:19.465,0.788300,0.000499,-1.600000,0,1,3.116,1.489268,-0.012258
235,2026-05-16T03:19:22.599,0.788250,0.000499,-1.600000,0,1,3.059,1.489268,-0.012258
236,2026-05-16T03:19:25.863,0.788200,0.000499,-2.000000,0,1,3.207,1.489268,-0.012258
237,2026-05-16T03:19:29.029,0.788150,0.000499,-1.600000,0,1,3.094,1.489268,-0.012258
238,2026-05-16T03:19:32.169,0.788100,0.000499,-1.600000,0,1,3.079,1.489268,-0.012258
239,2026-05-16T03:19:35.369,0.788050,0.000499,-2.000000,0,1,3.133,1.489268,-0.012258
240,2026-05-16T03:19:38.487,0.788000,0.000499,-1.600000,0,1,3.053,1.489268,-0.012258
241,2026-05-16T03:19:41.649,0.787950,0.000499,-1.000000,0,1,3.081,1.489268,-0.012258
242,2026-05-16T03:19:44.888,0.787900,0.000499,-1.600000,0,1,3.176,1.489268,-0.012258
243,2026-05-16T03:19:48.064,0.787850,0.000499,-1.600000,0,1,3.101,1.489268,-0.012258
244,2026-05-16T03:19:51.330,0.787800,0.000499,-1.600000,0,1,3.195,1.489268,-0.012258
245,2026-05-16T03:19:54.456,0.787750,0.000499,-2.000000,0,1,3.067,1.489268,-0.012258
246,2026-05-16T03:19:57.612,0.787700,0.000499,-1.600000,0,1,3.096,1.489268,-0.012258
247,2026-05-16T03:20:00.768,0.787650,0.000499,-1.600000,0,1,3.091,1.489268,-0.012258
248,2026-05-16T03:20:03.783,0.787600,0.000499,-1.500000,0,1,2.946,1.489268,-0.012258
249,2026-05-16T03:20:06.968,0.787550,0.000499,-1.600000,0,1,3.115,1.489268,-0.012258
250,2026-05-16T03:20:10.246,0.787500,0.000499,-1.600000,0,1,3.211,1.489268,-0.012258
251,2026-05-16T03:20:13.269,0.787450,0.000499,-2.000000,0,1,2.956,1.489268,-0.012258
252,2026-05-16T03:20:16.401,0.787400,0.000499,-1.600000,0,1,3.058,1.489268,-0.012258
253,2026-05-16T03:20:19.582,0.787350,0.000499,-1.600000,0,1,3.126,1.489268,-0.012258
254,2026-05-16T03:20:22.736,0.787300,0.000499,-2.000000,0,1,3.091,1.489268,-0.012258
255,2026-05-16T03:20:25.924,0.787250,0.000499,-2.000000,0,1,3.116,1.489268,-0.012258
256,2026-05-16T03:20:28.948,0.787200,0.000499,-1.600000,0,1,2.958,1.489268,-0.012258
257,2026-05-16T03:20:32.319,0.787150,0.000499,-1.600000,0,1,3.319,1.489268,-0.012258
258,2026-05-16T03:20:35.469,0.787100,0.000499,-1.600000,0,1,3.094,1.489268,-0.012258
259,2026-05-16T03:20:38.604,0.787050,0.000499,-2.000000,0,1,3.063,1.489268,-0.012258
260,2026-05-16T03:20:41.786,0.787000,0.000499,-1.500000,0,1,3.101,1.489268,-0.012258
261,2026-05-16T03:20:44.970,0.786950,0.000499,-1.600000,0,1,3.098,1.489268,-0.012258
262,2026-05-16T03:20:48.372,0.786900,0.000499,-1.600000,0,1,3.327,1.489268,-0.012258
263,2026-05-16T03:20:51.548,0.786850,0.000499,-1.600000,0,1,3.095,1.489268,-0.012258
264,2026-05-16T03:20:54.739,0.786800,0.000499,-1.600000,0,1,3.130,1.489268,-0.012258
265,2026-05-16T03:20:57.895,0.786750,0.000499,-1.600000,0,1,3.080,1.489268,-0.012258
266,2026-05-16T03:21:01.027,0.786700,0.000499,-1.600000,0,1,3.073,1.489268,-0.012258
267,2026-05-16T03:21:04.318,0.786650,0.000499,-1.600000,0,1,3.206,1.489268,-0.012258
268,2026-05-16T03:21:07.448,0.786600,0.000499,-2.000000,0,1,3.063,1.489268,-0.012258
269,2026-05-16T03:21:10.584,0.786550,0.000499,-1.500000,0,1,3.081,1.489268,-0.012258
270,2026-05-16T03:21:13.748,0.786500,0.000499,-1.600000,0,1,3.099,1.489268,-0.012258
271,2026-05-16T03:21:16.996,0.786450,0.000499,-1.600000,0,1,3.191,1.489268,-0.012258
272,2026-05-16T03:21:20.234,0.786400,0.000499,-2.000000,0,1,3.183,1.489268,-0.012258
273,2026-05-16T03:21:23.431,0.786350,0.000499,-2.000000,0,1,3.138,1.489268,-0.012258
274,2026-05-16T03:21:26.484,0.786300,0.000499,-1.600000,0,1,2.995,1.489268,-0.012258
275,2026-05-16T03:21:29.652,0.786250,0.000499,-1.600000,0,1,3.098,1.489268,-0.012258
276,2026-05-16T03:21:32.814,0.786200,0.000499,-1.600000,0,1,3.092,1.489268,-0.012258
277,2026-05-16T03:21:36.021,0.786150,0.000499,-1.600000,0,1,3.143,1.489268,-0.012258
278,2026-05-16T03:21:39.187,0.786100,0.000499,-1.600000,0,1,3.087,1.489268,-0.012258
279,2026-05-16T03:21:42.162,0.786050,0.000499,-2.000000,0,1,2.921,1.489268,-0.012258
280,2026-05-16T03:21:45.321,0.786000,0.000499,-1.600000,0,1,3.099,1.489268,-0.012258
281,2026-05-16T03:21:48.372,0.785950,0.000499,-1.600000,0,1,2.987,1.489268,-0.012258
282,2026-05-16T03:21:51.482,0.785900,0.000499,-1.600000,0,1,3.043,1.489268,-0.012258
283,2026-05-16T03:21:54.733,0.785850,0.000499,-1.500000,0,1,3.192,1.489268,-0.012258
284,2026-05-16T03:21:57.772,0.785800,0.000499,-2.000000,0,1,2.979,1.489268,-0.012258
285,2026-05-16T03:22:00.919,0.785750,0.000499,-1.600000,0,1,3.082,1.489268,-0.012258
286,2026-05-16T03:22:04.066,0.785700,0.000499,-2.000000,0,1,3.071,1.489268,-0.012258
287,2026-05-16T03:22:07.080,0.785650,0.000499,-1.600000,0,1,2.948,1.489268,-0.012258
288,2026-05-16T03:22:10.052,0.785600,0.000499,-1.600000,0,1,2.910,1.489268,-0.012258
289,2026-05-16T03:22:13.304,0.785550,0.000499,-1.600000,0,1,3.183,1.489268,-0.012258
290,2026-05-16T03:22:16.451,0.785500,0.000499,-1.600000,0,1,3.087,1.489268,-0.012258
291,2026-05-16T03:22:19.652,0.785450,0.000499,-1.500000,0,1,3.139,1.489268,-0.012258
292,2026-05-16T03:22:22.920,0.785400,0.000499,-1.600000,0,1,3.202,1.489268,-0.012258
293,2026-05-16T03:22:26.067,0.785350,0.000499,-1.000000,0,1,3.075,1.489268,-0.012258
294,2026-05-16T03:22:29.330,0.785300,0.000499,-1.600000,0,1,3.197,1.489268,-0.012258
295,2026-05-16T03:22:32.488,0.785250,0.000499,-1.600000,0,1,3.097,1.489268,-0.012258
296,2026-05-16T03:22:35.737,0.785200,0.000499,-1.600000,0,1,3.183,1.489268,-0.012258
297,2026-05-16T03:22:38.735,0.785150,0.000499,-1.600000,0,1,2.930,1.489268,-0.012258
298,2026-05-16T03:22:41.933,0.785100,0.000499,-1.600000,0,1,3.138,1.489268,-0.012258
299,2026-05-16T03:22:45.194,0.785050,0.000499,-2.000000,0,1,3.194,1.489268,-0.012258
300,2026-05-16T03:22:48.398,0.785000,0.000499,-1.600000,0,1,3.134,1.489268,-0.012258
301,2026-05-16T03:22:51.564,0.784950,0.000499,-1.500000,0,1,3.101,1.489268,-0.012258
302,2026-05-16T03:22:54.817,0.784900,0.000499,-1.600000,0,1,3.199,1.489268,-0.012258
303,2026-05-16T03:22:57.986,0.784850,0.000499,-1.600000,0,1,3.099,1.489268,-0.012258
304,2026-05-16T03:23:01.252,0.784800,0.000499,-1.600000,0,1,3.195,1.489268,-0.012258
305,2026-05-16T03:23:04.436,0.784750,0.000499,-1.600000,0,1,3.110,1.489268,-0.012258
306,2026-05-16T03:23:07.646,0.784700,0.000499,-1.600000,0,1,3.136,1.489268,-0.012258
307,2026-05-16T03:23:10.786,0.784650,0.000499,-1.000000,0,1,3.075,1.489268,-0.012258
308,2026-05-16T03:23:13.965,0.784600,0.000499,-2.000000,0,1,3.103,1.489268,-0.012258
309,2026-05-16T03:23:17.214,0.784550,0.000499,-2.000000,0,1,3.183,1.489268,-0.012258
310,2026-05-16T03:23:20.470,0.784500,0.000499,-1.600000,0,1,3.191,1.489268,-0.012258
311,2026-05-16T03:23:23.725,0.784450,0.000499,-1.600000,0,1,3.183,1.489268,-0.012258
312,2026-05-16T03:23:27.004,0.784400,0.000499,-1.600000,0,1,3.203,1.489268,-0.012258
313,2026-05-16T03:23:30.232,0.784350,0.000499,-2.000000,0,1,3.158,1.489268,-0.012258
314,2026-05-16T03:23:33.350,0.784300,0.000499,-1.600000,0,1,3.052,1.489268,-0.012258
315,2026-05-16T03:23:36.504,0.784250,0.000499,-1.000000,0,1,3.091,1.489268,-0.012258
316,2026-05-16T03:23:39.663,0.784200,0.000499,-1.500000,0,1,3.087,1.489268,-0.012258
317,2026-05-16T03:23:42.685,0.784150,0.000499,-1.600000,0,1,2.966,1.489268,-0.012258
318,2026-05-16T03:23:45.834,0.784100,0.000499,-1.500000,0,1,3.070,1.489268,-0.012258
319,2026-05-16T03:23:49.022,0.784050,0.000499,-2.000000,0,1,3.113,1.489268,-0.012258
320,2026-05-16T03:23:51.951,0.784000,0.000499,-1.600000,0,1,2.861,1.489268,-0.012258
321,2026-05-16T03:23:55.237,0.783950,0.000499,-1.600000,0,1,3.209,1.489268,-0.012258
322,2026-05-16T03:23:58.397,0.783900,0.000499,-1.600000,0,1,3.093,1.489268,-0.012258
323,2026-05-16T03:24:01.552,0.783850,0.000499,-1.600000,0,1,3.090,1.489268,-0.012258
324,2026-05-16T03:24:04.702,0.783800,0.000499,-2.000000,0,1,3.083,1.489268,-0.012258
325,2026-05-16T03:24:07.669,0.783750,0.000499,-2.000000,0,1,2.905,1.489268,-0.012258
326,2026-05-16T03:24:10.935,0.783700,0.000499,-2.000000,0,1,3.186,1.489268,-0.012258
327,2026-05-16T03:24:14.219,0.783650,0.000499,-1.600000,0,1,3.200,1.489268,-0.012258
328,2026-05-16T03:24:17.365,0.783600,0.000499,-1.500000,0,1,3.078,1.489268,-0.012258
329,2026-05-16T03:24:20.563,0.783550,0.000499,-2.000000,0,1,3.128,1.489268,-0.012258
330,2026-05-16T03:24:23.699,0.783500,0.000499,-1.600000,0,1,3.082,1.489268,-0.012258
331,2026-05-16T03:24:26.852,0.783450,0.000499,-1.600000,0,1,3.090,1.489268,-0.012258
332,2026-05-16T03:24:30.016,0.783400,0.000499,-1.600000,0,1,3.094,1.489268,-0.012258
333,2026-05-16T03:24:33.053,0.783350,0.000499,-1.600000,0,1,2.959,1.489268,-0.012258
334,2026-05-16T03:24:36.220,0.783300,0.000499,-1.600000,0,1,3.086,1.489268,-0.012258
335,2026-05-16T03:24:39.503,0.783250,0.000499,-1.600000,0,1,3.211,1.489268,-0.012258
336,2026-05-16T03:24:42.902,0.783200,0.000499,-1.500000,0,1,3.329,1.489268,-0.012258
337,2026-05-16T03:24:46.046,0.783150,0.000499,-1.600000,0,1,3.078,1.489268,-0.012258
338,2026-05-16T03:24:49.033,0.783100,0.000499,-2.000000,0,1,2.928,1.489268,-0.012258
339,2026-05-16T03:24:52.169,0.783050,0.000499,-1.500000,0,1,3.074,1.489268,-0.012258
340,2026-05-16T03:24:55.390,0.783000,0.000499,-1.600000,0,1,3.138,1.489268,-0.012258
341,2026-05-16T03:24:58.551,0.782950,0.000499,-1.600000,0,1,3.093,1.489268,-0.012258
342,2026-05-16T03:25:01.752,0.782900,0.000499,-2.000000,0,1,3.121,1.489268,-0.012258
343,2026-05-16T03:25:05.018,0.782850,0.000499,-2.000000,0,1,3.185,1.489268,-0.012258
344,2026-05-16T03:25:07.949,0.782800,0.000499,-1.600000,0,1,2.863,1.489268,-0.012258
345,2026-05-16T03:25:11.228,0.782750,0.000499,-1.600000,0,1,3.221,1.489268,-0.012258
346,2026-05-16T03:25:14.417,0.782700,0.000499,-1.600000,0,1,3.133,1.489268,-0.012258
347,2026-05-16T03:25:17.419,0.782650,0.000499,-2.000000,0,1,2.934,1.489268,-0.012258
348,2026-05-16T03:25:20.397,0.782600,0.000499,-2.000000,0,1,2.904,1.489268,-0.012258
349,2026-05-16T03:25:23.547,0.782550,0.000499,-1.600000,0,1,3.092,1.489268,-0.012258
350,2026-05-16T03:25:26.697,0.782500,0.000499,-1.600000,0,1,3.093,1.489268,-0.012258
351,2026-05-16T03:25:29.828,0.782450,0.000499,-1.600000,0,1,3.071,1.489268,-0.012258
352,2026-05-16T03:25:33.085,0.782400,0.000499,-1.600000,0,1,3.196,1.489268,-0.012258
353,2026-05-16T03:25:36.252,0.782350,0.000499,-2.000000,0,1,3.092,1.489268,-0.012258
354,2026-05-16T03:25:39.451,0.782300,0.000499,-1.600000,0,1,3.127,1.489268,-0.012258
355,2026-05-16T03:25:42.585,0.782250,0.000499,-1.600000,0,1,3.074,1.489268,-0.012258
356,2026-05-16T03:25:45.803,0.782200,0.000499,-1.600000,0,1,3.139,1.489268,-0.012258
357,2026-05-16T03:25:48.986,0.782150,0.000499,-2.000000,0,1,3.109,1.489268,-0.012258
358,2026-05-16T03:25:52.368,0.782100,0.000499,-2.000000,0,1,3.307,1.489268,-0.012258
359,2026-05-16T03:25:55.429,0.782050,0.000499,-1.600000,0,1,2.983,1.489268,-0.012258
360,2026-05-16T03:25:58.636,0.782000,0.000499,-1.600000,0,1,3.137,1.489268,-0.012258
361,2026-05-16T03:26:01.794,0.781950,0.000499,-1.500000,0,1,3.094,1.489268,-0.012258
362,2026-05-16T03:26:05.067,0.781900,0.000499,-1.600000,0,1,3.193,1.489268,-0.012258
363,2026-05-16T03:26:08.214,0.781850,0.000499,-2.000000,0,1,3.081,1.489268,-0.012258
364,2026-05-16T03:26:11.497,0.781800,0.000499,-1.600000,0,1,3.206,1.489268,-0.012258
365,2026-05-16T03:26:14.638,0.781750,0.000499,-2.000000,0,1,3.077,1.489268,-0.012258
366,2026-05-16T03:26:17.796,0.781700,0.000499,-2.000000,0,1,3.081,1.489268,-0.012258
367,2026-05-16T03:26:21.035,0.781650,0.000499,-1.600000,0,1,3.180,1.489268,-0.012258
368,2026-05-16T03:26:24.142,0.781600,0.000499,-1.600000,0,1,3.032,1.489268,-0.012258
369,2026-05-16T03:26:27.414,0.781550,0.000499,-1.500000,0,1,3.200,1.489268,-0.012258
370,2026-05-16T03:26:30.694,0.781500,0.000499,-2.000000,0,1,3.220,1.489268,-0.012258
371,2026-05-16T03:26:33.835,0.781450,0.000499,-1.600000,0,1,3.077,1.489268,-0.012258
372,2026-05-16T03:26:37.052,0.781400,0.000499,-1.600000,0,1,3.143,1.489268,-0.012258
373,2026-05-16T03:26:40.198,0.781350,0.000499,-1.600000,0,1,3.075,1.489268,-0.012258
374,2026-05-16T03:26:43.529,0.781300,0.000499,-1.600000,0,1,3.265,1.489268,-0.012258
375,2026-05-16T03:26:46.671,0.781250,0.000499,-1.600000,0,1,3.078,1.489268,-0.012258
376,2026-05-16T03:26:49.870,0.781200,0.000499,-1.600000,0,1,3.120,1.489268,-0.012258
377,2026-05-16T03:26:53.036,0.781150,0.000499,-1.600000,0,1,3.094,1.489268,-0.012258
378,2026-05-16T03:26:56.185,0.781100,0.000499,-1.600000,0,1,3.077,1.489268,-0.012258
379,2026-05-16T03:26:59.386,0.781050,0.000499,-2.000000,0,1,3.129,1.489268,-0.012258
380,2026-05-16T03:27:02.549,0.781000,0.000499,-1.600000,0,1,3.085,1.489268,-0.012258
381,2026-05-16T03:27:05.720,0.780950,0.000499,-1.600000,0,1,3.096,1.489268,-0.012258
382,2026-05-16T03:27:08.788,0.780900,0.000499,-2.000000,0,1,2.992,1.489268,-0.012258
383,2026-05-16T03:27:12.070,0.780850,0.000499,-1.600000,0,1,3.222,1.489268,-0.012258
384,2026-05-16T03:27:15.084,0.780800,0.000499,-1.500000,0,1,2.947,1.489268,-0.012258
385,2026-05-16T03:27:18.117,0.780750,0.000499,-1.500000,0,1,2.966,1.489268,-0.012258
386,2026-05-16T03:27:21.302,0.780700,0.000499,-1.600000,0,1,3.108,1.489268,-0.012258
387,2026-05-16T03:27:24.340,0.780650,0.000499,-2.000000,0,1,2.966,1.489268,-0.012258
388,2026-05-16T03:27:27.630,0.780600,0.000499,-2.000000,0,1,3.234,1.489268,-0.012258
389,2026-05-16T03:27:30.898,0.780550,0.000499,-1.600000,0,1,3.207,1.489268,-0.012258
390,2026-05-16T03:27:34.045,0.780500,0.000499,-1.600000,0,1,3.087,1.489268,-0.012258
391,2026-05-16T03:27:37.187,0.780450,0.000499,-2.000000,0,1,3.085,1.489268,-0.012258
392,2026-05-16T03:27:40.326,0.780400,0.000499,-1.600000,0,1,3.062,1.489268,-0.012258
393,2026-05-16T03:27:43.597,0.780350,0.000499,-1.000000,0,1,3.197,1.489268,-0.012258
394,2026-05-16T03:27:46.852,0.780300,0.000499,-1.600000,0,1,3.198,1.489268,-0.012258
395,2026-05-16T03:27:50.120,0.780250,0.000499,-1.600000,0,1,3.199,1.489268,-0.012258
396,2026-05-16T03:27:53.285,0.780200,0.000499,-1.600000,0,1,3.080,1.489268,-0.012258
397,2026-05-16T03:27:56.567,0.780150,0.000499,-1.000000,0,1,3.208,1.489268,-0.012258
398,2026-05-16T03:27:59.730,0.780100,0.000499,-1.600000,0,1,3.081,1.489268,-0.012258
399,2026-05-16T03:28:02.969,0.780050,0.000499,-1.600000,0,1,3.175,1.489268,-0.012258
400,2026-05-16T03:28:06.317,0.780000,0.000499,-1.600000,0,1,3.256,1.489268,-0.012258
401,2026-05-16T03:28:09.482,0.779950,0.000499,-1.600000,0,1,3.101,1.489268,-0.012258
402,2026-05-16T03:28:12.503,0.779900,0.000499,-1.500000,0,1,2.953,1.489268,-0.012258
403,2026-05-16T03:28:15.662,0.779850,0.000499,-1.600000,0,1,3.099,1.489268,-0.012258
404,2026-05-16T03:28:18.822,0.779800,0.000499,-1.600000,0,1,3.104,1.489268,-0.012258
405,2026-05-16T03:28:21.976,0.779750,0.000499,-1.600000,0,1,3.088,1.489268,-0.012258
406,2026-05-16T03:28:25.235,0.779700,0.000499,-1.600000,0,1,3.189,1.489268,-0.012258
407,2026-05-16T03:28:28.399,0.779650,0.000499,-1.600000,0,1,3.093,1.489268,-0.012258
408,2026-05-16T03:28:31.563,0.779600,0.000499,-2.000000,0,1,3.102,1.489268,-0.012258
409,2026-05-16T03:28:34.814,0.779550,0.000499,-1.600000,0,1,3.197,1.489268,-0.012258
410,2026-05-16T03:28:38.045,0.779500,0.000499,-2.000000,0,1,3.168,1.489268,-0.012258
411,2026-05-16T03:28:41.202,0.779450,0.000499,-1.600000,0,1,3.100,1.489268,-0.012258
412,2026-05-16T03:28:44.472,0.779400,0.000499,-1.600000,0,1,3.206,1.489268,-0.012258
413,2026-05-16T03:28:47.785,0.779350,0.000499,-2.000000,0,1,3.239,1.489268,-0.012258
414,2026-05-16T03:28:51.070,0.779300,0.000499,-1.600000,0,1,3.210,1.489268,-0.012258
415,2026-05-16T03:28:54.210,0.779250,0.000499,-1.000000,0,1,3.066,1.489268,-0.012258
416,2026-05-16T03:28:57.351,0.779200,0.000499,-1.600000,0,1,3.082,1.489268,-0.012258
417,2026-05-16T03:29:00.616,0.779150,0.000499,-2.000000,0,1,3.195,1.489268,-0.012258
418,2026-05-16T03:29:03.820,0.779100,0.000499,-1.600000,0,1,3.127,1.489268,-0.012258
419,2026-05-16T03:29:07.014,0.779050,0.000499,-1.600000,0,1,3.122,1.489268,-0.012258
420,2026-05-16T03:29:10.147,0.779000,0.000499,-1.600000,0,1,3.079,1.489268,-0.012258
421,2026-05-16T03:29:13.219,0.778950,0.000499,-1.600000,0,1,2.995,1.489268,-0.012258
422,2026-05-16T03:29:16.406,0.778900,0.000499,-1.600000,0,1,3.110,1.489268,-0.012258
423,2026-05-16T03:29:19.644,0.778850,0.000499,-2.000000,0,1,3.170,1.489268,-0.012258
424,2026-05-16T03:29:22.916,0.778800,0.000499,-1.600000,0,1,3.203,1.489268,-0.012258
425,2026-05-16T03:29:26.070,0.778750,0.000499,-1.600000,0,1,3.079,1.489268,-0.012258
426,2026-05-16T03:29:29.236,0.778700,0.000499,-1.600000,0,1,3.095,1.489268,-0.012258
427,2026-05-16T03:29:32.407,0.778650,0.000499,-1.600000,0,1,3.089,1.489268,-0.012258
428,2026-05-16T03:29:35.538,0.778600,0.000499,-2.000000,0,1,3.060,1.489268,-0.012258
429,2026-05-16T03:29:38.762,0.778550,0.000499,-1.600000,0,1,3.158,1.489268,-0.012258
430,2026-05-16T03:29:41.950,0.778500,0.000499,-1.600000,0,1,3.124,1.489268,-0.012258
431,2026-05-16T03:29:45.186,0.778450,0.000499,-1.600000,0,1,3.161,1.489268,-0.012258
432,2026-05-16T03:29:48.371,0.778400,0.000499,-1.600000,0,1,3.102,1.489268,-0.012258
433,2026-05-16T03:29:51.600,0.778350,0.000499,-1.600000,0,1,3.156,1.489268,-0.012258
434,2026-05-16T03:29:54.768,0.778300,0.000499,-1.500000,0,1,3.109,1.489268,-0.012258
435,2026-05-16T03:29:58.047,0.778250,0.000499,-1.600000,0,1,3.206,1.489268,-0.012258
436,2026-05-16T03:30:01.241,0.778200,0.000499,-1.600000,0,1,3.139,1.489268,-0.012258
437,2026-05-16T03:30:04.414,0.778150,0.000499,-2.000000,0,1,3.118,1.489268,-0.012258
438,2026-05-16T03:30:07.564,0.778100,0.000499,-2.000000,0,1,3.098,1.489268,-0.012258
439,2026-05-16T03:30:10.514,0.778050,0.000499,-1.600000,0,1,2.894,1.489268,-0.012258
440,2026-05-16T03:30:13.662,0.778000,0.000499,-2.000000,0,1,3.094,1.489268,-0.012258
441,2026-05-16T03:30:16.898,0.777950,0.000499,-2.000000,0,1,3.182,1.489268,-0.012258
442,2026-05-16T03:30:19.860,0.777900,0.000499,-1.600000,0,1,2.903,1.489268,-0.012258
443,2026-05-16T03:30:23.024,0.777850,0.000499,-1.600000,0,1,3.110,1.489268,-0.012258
